alpha_type;time;iter;alpha;status;y001_int_Wheat;y001_int_Beetroot;y001_int_Cloves;y001_int_Broad_Bean;y001_int_Green_Onion;y001_int_Autumn_Potatoes;y001_int_Sunflower;y001_int_Maize;y001_int_Tomatoes;y001_int_Cucumbers;y001_int_Okra;y001_int_Watermelon;y002_int_Wheat;y002_int_Beetroot;y002_int_Cloves;y002_int_Broad_Bean;y002_int_Green_Onion;y002_int_Autumn_Potatoes;y002_int_Sunflower;y002_int_Maize;y002_int_Tomatoes;y002_int_Cucumbers;y002_int_Okra;y002_int_Watermelon;y003_int_Wheat;y003_int_Beetroot;y003_int_Cloves;y003_int_Broad_Bean;y003_int_Green_Onion;y003_int_Autumn_Potatoes;y003_int_Sunflower;y003_int_Maize;y003_int_Tomatoes;y003_int_Cucumbers;y003_int_Okra;y003_int_Watermelon;y004_int_Wheat;y004_int_Beetroot;y004_int_Cloves;y004_int_Broad_Bean;y004_int_Green_Onion;y004_int_Autumn_Potatoes;y004_int_Sunflower;y004_int_Maize;y004_int_Tomatoes;y004_int_Cucumbers;y004_int_Okra;y004_int_Watermelon;y005_int_Wheat;y005_int_Beetroot;y005_int_Cloves;y005_int_Broad_Bean;y005_int_Green_Onion;y005_int_Autumn_Potatoes;y005_int_Sunflower;y005_int_Maize;y005_int_Tomatoes;y005_int_Cucumbers;y005_int_Okra;y005_int_Watermelon;y006_int_Wheat;y006_int_Beetroot;y006_int_Cloves;y006_int_Broad_Bean;y006_int_Green_Onion;y006_int_Autumn_Potatoes;y006_int_Sunflower;y006_int_Maize;y006_int_Tomatoes;y006_int_Cucumbers;y006_int_Okra;y006_int_Watermelon;y007_int_Wheat;y007_int_Beetroot;y007_int_Cloves;y007_int_Broad_Bean;y007_int_Green_Onion;y007_int_Autumn_Potatoes;y007_int_Sunflower;y007_int_Maize;y007_int_Tomatoes;y007_int_Cucumbers;y007_int_Okra;y007_int_Watermelon;y008_int_Wheat;y008_int_Beetroot;y008_int_Cloves;y008_int_Broad_Bean;y008_int_Green_Onion;y008_int_Autumn_Potatoes;y008_int_Sunflower;y008_int_Maize;y008_int_Tomatoes;y008_int_Cucumbers;y008_int_Okra;y008_int_Watermelon;y009_int_Wheat;y009_int_Beetroot;y009_int_Cloves;y009_int_Broad_Bean;y009_int_Green_Onion;y009_int_Autumn_Potatoes;y009_int_Sunflower;y009_int_Maize;y009_int_Tomatoes;y009_int_Cucumbers;y009_int_Okra;y009_int_Watermelon;y010_int_Wheat;y010_int_Beetroot;y010_int_Cloves;y010_int_Broad_Bean;y010_int_Green_Onion;y010_int_Autumn_Potatoes;y010_int_Sunflower;y010_int_Maize;y010_int_Tomatoes;y010_int_Cucumbers;y010_int_Okra;y010_int_Watermelon;y001_bin_Wheat;y001_bin_Beetroot;y001_bin_Cloves;y001_bin_Broad_Bean;y001_bin_Green_Onion;y001_bin_Autumn_Potatoes;y001_bin_Sunflower;y001_bin_Maize;y001_bin_Tomatoes;y001_bin_Cucumbers;y001_bin_Okra;y001_bin_Watermelon;y002_bin_Wheat;y002_bin_Beetroot;y002_bin_Cloves;y002_bin_Broad_Bean;y002_bin_Green_Onion;y002_bin_Autumn_Potatoes;y002_bin_Sunflower;y002_bin_Maize;y002_bin_Tomatoes;y002_bin_Cucumbers;y002_bin_Okra;y002_bin_Watermelon;y003_bin_Wheat;y003_bin_Beetroot;y003_bin_Cloves;y003_bin_Broad_Bean;y003_bin_Green_Onion;y003_bin_Autumn_Potatoes;y003_bin_Sunflower;y003_bin_Maize;y003_bin_Tomatoes;y003_bin_Cucumbers;y003_bin_Okra;y003_bin_Watermelon;y004_bin_Wheat;y004_bin_Beetroot;y004_bin_Cloves;y004_bin_Broad_Bean;y004_bin_Green_Onion;y004_bin_Autumn_Potatoes;y004_bin_Sunflower;y004_bin_Maize;y004_bin_Tomatoes;y004_bin_Cucumbers;y004_bin_Okra;y004_bin_Watermelon;y005_bin_Wheat;y005_bin_Beetroot;y005_bin_Cloves;y005_bin_Broad_Bean;y005_bin_Green_Onion;y005_bin_Autumn_Potatoes;y005_bin_Sunflower;y005_bin_Maize;y005_bin_Tomatoes;y005_bin_Cucumbers;y005_bin_Okra;y005_bin_Watermelon;y006_bin_Wheat;y006_bin_Beetroot;y006_bin_Cloves;y006_bin_Broad_Bean;y006_bin_Green_Onion;y006_bin_Autumn_Potatoes;y006_bin_Sunflower;y006_bin_Maize;y006_bin_Tomatoes;y006_bin_Cucumbers;y006_bin_Okra;y006_bin_Watermelon;y007_bin_Wheat;y007_bin_Beetroot;y007_bin_Cloves;y007_bin_Broad_Bean;y007_bin_Green_Onion;y007_bin_Autumn_Potatoes;y007_bin_Sunflower;y007_bin_Maize;y007_bin_Tomatoes;y007_bin_Cucumbers;y007_bin_Okra;y007_bin_Watermelon;y008_bin_Wheat;y008_bin_Beetroot;y008_bin_Cloves;y008_bin_Broad_Bean;y008_bin_Green_Onion;y008_bin_Autumn_Potatoes;y008_bin_Sunflower;y008_bin_Maize;y008_bin_Tomatoes;y008_bin_Cucumbers;y008_bin_Okra;y008_bin_Watermelon;y009_bin_Wheat;y009_bin_Beetroot;y009_bin_Cloves;y009_bin_Broad_Bean;y009_bin_Green_Onion;y009_bin_Autumn_Potatoes;y009_bin_Sunflower;y009_bin_Maize;y009_bin_Tomatoes;y009_bin_Cucumbers;y009_bin_Okra;y009_bin_Watermelon;y010_bin_Wheat;y010_bin_Beetroot;y010_bin_Cloves;y010_bin_Broad_Bean;y010_bin_Green_Onion;y010_bin_Autumn_Potatoes;y010_bin_Sunflower;y010_bin_Maize;y010_bin_Tomatoes;y010_bin_Cucumbers;y010_bin_Okra;y010_bin_Watermelon;OF_Optimized;net_income_total;net_income_y001;net_income_y002;net_income_y003;net_income_y004;net_income_y005;net_income_y006;net_income_y007;net_income_y008;net_income_y009;net_income_y010;ua_total;ua_y001;ua_y002;ua_y003;ua_y004;ua_y005;ua_y006;ua_y007;ua_y008;ua_y009;ua_y010;crop_diversity_total;crop_diversity_y001;crop_diversity_y002;crop_diversity_y003;crop_diversity_y004;crop_diversity_y005;crop_diversity_y006;crop_diversity_y007;crop_diversity_y008;crop_diversity_y009;crop_diversity_y010
alpha_sig_06;0.30954647064208984;672;0.9999683379584782;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999897737672805;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.23352456092834473;673;0.9999701835480317;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999903698573406;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.2575345039367676;674;0.9999719215606573;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999909312021161;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.2532386779785156;675;0.9999735582665273;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999914598267539;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.23874902725219727;676;0.9999750995703928;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999919576383652;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.2563974857330322;677;0.9999765510328754;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999924264329354;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.2211923599243164;678;0.9999779178905199;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999928679017667;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.1939547061920166;679;0.9999792050746779;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999932836375824;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.24986743927001953;680;0.9999804172292915;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999936751402994;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.20653939247131348;681;0.9999815587276424;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.999994043822389;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.21688199043273926;682;0.9999826336881229;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999943910140309;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.24163508415222168;683;0.999983645989091;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999947179678452;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.22332048416137695;684;0.9999845992828572;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.999995025863464;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.2638709545135498;685;0.9999854970088592;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999953158117597;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.24150848388671875;686;0.9999863424060663;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.999995588858858;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
alpha_sig_06;0.22110605239868164;687;0.9999871385246633;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1500;0;0;895;0;0;363;895;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999958459899106;62379269.599999994;6332504.0;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;6227418.4;46534;4639;4655;4655;4655;4655;4655;4655;4655;4655;4655;49;4;5;5;5;5;5;5;5;5;5
